UserID	RGsumevents	RGFirst_Date	RGLast_date	Event_type_first	Interventiontype_first
4423638	1	1/19/2009	1/19/2009	2	2
5803392	2	1/14/2009	1/14/2009	2	2
1330470	1	1/14/2009	1/14/2009	2	2
4867936	1	1/13/2009	1/13/2009	2	2
624243	1	1/12/2009	1/12/2009	2	2
187808	1	1/9/2009	1/9/2009	2	2
2407845	1	1/9/2009	1/9/2009	2	2
3567291	1	1/9/2009	1/9/2009	2	2
5032434	1	1/9/2009	1/9/2009	2	2
1123515	1	1/8/2009	1/8/2009	2	2
1840769	1	1/8/2009	1/8/2009	2	2
4924378	1	1/8/2009	1/8/2009	2	2
1057341	1	1/7/2009	1/7/2009	2	2
1301234	1	1/7/2009	1/7/2009	2	2
2044508	1	1/1/2009	1/1/2009	2	2
4944708	1	1/1/2009	1/1/2009	2	2
704670	1	12/31/2008	12/31/2008	2	2
1086185	1	12/31/2008	12/31/2008	2	2
1738054	1	12/31/2008	12/31/2008	2	2
2107517	1	12/31/2008	12/31/2008	2	2
4543142	1	12/31/2008	12/31/2008	2	2
4978317	1	12/31/2008	12/31/2008	2	2
618134	1	12/30/2008	12/30/2008	2	2
3756964	1	12/30/2008	12/30/2008	2	2
4318071	1	12/30/2008	12/30/2008	2	2
1940754	1	12/29/2008	12/29/2008	2	2
2653065	1	12/29/2008	12/29/2008	2	2
5044150	1	12/29/2008	12/29/2008	2	2
1325682	1	12/24/2008	12/24/2008	2	2
4725440	1	12/24/2008	12/24/2008	2	2
6333251	1	12/24/2008	12/24/2008	2	2
606833	1	12/23/2008	12/23/2008	2	2
3968386	1	12/23/2008	12/23/2008	2	2
939165	1	12/22/2008	12/22/2008	2	2
3982244	1	12/22/2008	12/22/2008	2	2
5411906	1	12/22/2008	12/22/2008	2	2
5490778	1	12/22/2008	12/22/2008	2	2
1076465	2	12/19/2008	12/22/2008	2	2
2410472	1	12/21/2008	12/21/2008	2	2
3293643	1	12/21/2008	12/21/2008	2	2
3533664	1	12/21/2008	12/21/2008	2	2
4381619	1	12/21/2008	12/21/2008	2	2
4632593	1	12/21/2008	12/21/2008	2	2
5494873	1	12/21/2008	12/21/2008	2	2
3438337	1	12/20/2008	12/20/2008	2	2
2097334	1	12/19/2008	12/19/2008	2	2
622333	1	12/18/2008	12/18/2008	2	2
2617334	1	12/18/2008	12/18/2008	2	2
1738946	1	12/17/2008	12/17/2008	2	2
2619667	1	12/17/2008	12/17/2008	2	2
1200490	1	12/16/2008	12/16/2008	2	2
2226043	1	12/16/2008	12/16/2008	2	2
4488267	1	12/16/2008	12/16/2008	2	2
2907298	2	12/12/2008	12/12/2008	2	2
6050681	1	12/12/2008	12/12/2008	2	2
1898064	1	12/10/2008	12/10/2008	2	2
2820596	1	12/4/2008	12/4/2008	2	2
2840190	1	12/4/2008	12/4/2008	2	2
4002953	1	12/4/2008	12/4/2008	2	2
6052290	1	12/4/2008	12/4/2008	2	2
3374574	1	11/28/2008	11/28/2008	2	2
4789988	1	11/28/2008	11/28/2008	2	2
1989952	1	11/27/2008	11/27/2008	2	2
1504941	1	11/26/2008	11/26/2008	2	2
1700174	1	11/26/2008	11/26/2008	2	2
3510474	1	11/26/2008	11/26/2008	2	2
2696359	1	11/25/2008	11/25/2008	2	2
2080044	1	11/23/2008	11/23/2008	2	2
2312117	1	11/20/2008	11/20/2008	2	2
4781184	1	11/20/2008	11/20/2008	2	2
6053709	1	11/20/2008	11/20/2008	2	2
2449841	1	11/19/2008	11/19/2008	2	2
5233772	1	11/18/2008	11/18/2008	2	2
5429528	1	11/18/2008	11/18/2008	2	2
578678	1	11/17/2008	11/17/2008	2	2
3240092	1	11/17/2008	11/17/2008	2	2
4252539	1	11/17/2008	11/17/2008	2	2
4610412	1	11/17/2008	11/17/2008	2	2
4645875	1	11/17/2008	11/17/2008	2	2
5569750	1	11/17/2008	11/17/2008	2	2
3904166	1	11/14/2008	11/14/2008	2	2
3928266	1	11/14/2008	11/14/2008	2	2
1420230	1	11/12/2008	11/12/2008	2	2
2209271	1	11/12/2008	11/12/2008	2	2
2368879	1	11/12/2008	11/12/2008	2	2
3092883	1	11/12/2008	11/12/2008	2	2
3722766	1	11/12/2008	11/12/2008	2	2
4544282	1	11/12/2008	11/12/2008	2	2
4580838	1	11/12/2008	11/12/2008	2	2
4599145	1	11/12/2008	11/12/2008	2	2
5128030	1	11/12/2008	11/12/2008	2	2
1362573	1	11/11/2008	11/11/2008	2	2
1446765	1	11/10/2008	11/10/2008	2	2
2668544	1	11/10/2008	11/10/2008	2	2
3616138	1	11/10/2008	11/10/2008	2	2
3985099	1	11/10/2008	11/10/2008	2	2
4079142	1	11/10/2008	11/10/2008	2	2
5395841	1	11/10/2008	11/10/2008	2	2
1426789	1	11/6/2008	11/6/2008	2	2
4255946	1	11/6/2008	11/6/2008	2	2
4220193	1	11/5/2008	11/5/2008	2	2
6360996	1	11/5/2008	11/5/2008	2	2
1318469	1	11/4/2008	11/4/2008	2	2
2130868	1	11/4/2008	11/4/2008	2	2
2633677	1	11/4/2008	11/4/2008	2	2
3636161	1	11/4/2008	11/4/2008	2	2
5691546	1	11/4/2008	11/4/2008	2	2
1292031	1	11/3/2008	11/3/2008	2	2
1316055	1	11/3/2008	11/3/2008	2	2
1436194	1	11/3/2008	11/3/2008	2	2
1600042	1	11/3/2008	11/3/2008	2	2
2760534	1	11/3/2008	11/3/2008	2	2
3559230	1	11/3/2008	11/3/2008	2	2
3804929	1	11/3/2008	11/3/2008	2	2
4258218	1	11/3/2008	11/3/2008	2	2
4267728	1	11/3/2008	11/3/2008	2	2
4346578	1	11/3/2008	11/3/2008	2	2
5659426	1	11/3/2008	11/3/2008	2	2
5950764	1	11/3/2008	11/3/2008	2	2
5070173	1	11/2/2008	11/2/2008	2	2
2975944	3	5/11/2009	11/16/2009	11	1
2418874	1	1/23/2009	1/23/2009	11	1
2757089	1	12/21/2008	12/21/2008	11	1
7379457	1	12/19/2008	12/19/2008	11	1
2037459	1	12/18/2008	12/18/2008	11	1
3229927	1	12/11/2008	12/11/2008	11	1
4821963	1	11/29/2009	11/29/2009	10	1
6407540	2	5/14/2009	11/29/2009	10	1
7570099	1	11/26/2009	11/26/2009	10	1
4371320	2	10/9/2009	11/26/2009	10	1
9400483	1	11/25/2009	11/25/2009	10	1
6545016	2	11/22/2009	11/25/2009	10	1
6091409	1	11/24/2009	11/24/2009	10	1
9807483	1	11/24/2009	11/24/2009	10	1
3964801	3	4/17/2009	11/24/2009	10	1
9603002	1	11/23/2009	11/23/2009	10	1
5070706	1	11/22/2009	11/22/2009	10	1
9696651	1	11/19/2009	11/19/2009	10	1
4283381	1	11/17/2009	11/17/2009	10	1
1251523	2	4/29/2009	11/17/2009	10	1
7561004	2	11/10/2009	11/12/2009	10	1
9642660	1	11/11/2009	11/11/2009	10	1
9342005	1	11/10/2009	11/10/2009	10	1
5372244	8	7/21/2009	11/9/2009	10	1
380781	3	10/14/2009	11/5/2009	10	1
7349808	1	11/3/2009	11/3/2009	10	1
7459013	1	11/3/2009	11/3/2009	10	1
3317682	1	10/29/2009	10/29/2009	10	1
6727038	1	10/29/2009	10/29/2009	10	1
9366429	1	10/27/2009	10/27/2009	10	1
6899641	1	10/15/2009	10/15/2009	10	1
9484775	1	10/15/2009	10/15/2009	10	1
1475521	1	10/13/2009	10/13/2009	10	1
5198289	1	10/11/2009	10/11/2009	10	1
9285607	1	10/6/2009	10/6/2009	10	1
5875832	1	10/1/2009	10/1/2009	10	1
7192925	1	10/1/2009	10/1/2009	10	1
6553645	1	9/29/2009	9/29/2009	10	1
3914709	1	9/27/2009	9/27/2009	10	1
6521874	1	9/27/2009	9/27/2009	10	1
7084014	1	9/24/2009	9/24/2009	10	1
978164	2	7/7/2009	9/22/2009	10	1
4495603	2	8/11/2009	9/20/2009	10	1
7313441	1	9/13/2009	9/13/2009	10	1
6469369	6	2/1/2009	9/13/2009	10	1
2559605	1	9/7/2009	9/7/2009	10	1
2779571	1	9/7/2009	9/7/2009	10	1
6203853	1	9/7/2009	9/7/2009	10	1
5961786	2	4/9/2009	8/11/2009	10	1
1601073	1	8/9/2009	8/9/2009	10	1
8911179	1	8/9/2009	8/9/2009	10	1
7104968	1	8/4/2009	8/4/2009	10	1
1725647	1	8/2/2009	8/2/2009	10	1
1683379	1	7/30/2009	7/30/2009	10	1
7332704	2	5/26/2009	7/23/2009	10	1
3176106	3	6/24/2009	7/19/2009	10	1
7069475	1	7/9/2009	7/9/2009	10	1
1171028	2	5/28/2009	7/7/2009	10	1
5756589	1	7/6/2009	7/6/2009	10	1
719989	2	2/4/2009	7/6/2009	10	1
1589646	1	6/25/2009	6/25/2009	10	1
5488160	2	6/24/2009	6/24/2009	10	1
7609074	1	6/23/2009	6/23/2009	10	1
7431218	1	6/22/2009	6/22/2009	10	1
2973592	1	6/19/2009	6/19/2009	10	1
8400458	1	6/16/2009	6/16/2009	10	1
1682995	1	6/3/2009	6/3/2009	10	1
6286166	1	5/28/2009	5/28/2009	10	1
1792037	1	5/27/2009	5/27/2009	10	1
5546682	1	5/26/2009	5/26/2009	10	1
8585004	1	5/26/2009	5/26/2009	10	1
3204375	1	5/22/2009	5/22/2009	10	1
7390814	1	5/20/2009	5/20/2009	10	1
7873575	1	5/18/2009	5/18/2009	10	1
1970026	1	5/15/2009	5/15/2009	10	1
7139108	1	5/15/2009	5/15/2009	10	1
1444002	3	11/10/2008	5/14/2009	10	1
7311006	1	5/13/2009	5/13/2009	10	1
7505796	2	4/20/2009	5/12/2009	10	1
3283965	2	3/24/2009	5/11/2009	10	1
6826846	2	4/8/2009	5/6/2009	10	1
2426245	1	5/4/2009	5/4/2009	10	1
2196668	1	4/30/2009	4/30/2009	10	1
2874823	1	4/29/2009	4/29/2009	10	1
2999195	1	4/28/2009	4/28/2009	10	1
6814570	1	4/27/2009	4/27/2009	10	1
8249337	1	4/27/2009	4/27/2009	10	1
3344391	1	4/24/2009	4/24/2009	10	1
5536600	1	4/20/2009	4/20/2009	10	1
2595325	1	4/16/2009	4/16/2009	10	1
7418711	1	4/15/2009	4/15/2009	10	1
691219	2	11/3/2008	4/10/2009	10	1
2067768	1	4/8/2009	4/8/2009	10	1
6416020	1	3/31/2009	3/31/2009	10	1
2183730	1	3/26/2009	3/26/2009	10	1
2606689	1	3/25/2009	3/25/2009	10	1
1524410	1	3/24/2009	3/24/2009	10	1
1908533	1	3/24/2009	3/24/2009	10	1
4241294	1	3/24/2009	3/24/2009	10	1
7015624	1	3/24/2009	3/24/2009	10	1
7823494	1	3/24/2009	3/24/2009	10	1
1830174	1	3/23/2009	3/23/2009	10	1
4361395	1	3/11/2009	3/11/2009	10	1
5345825	1	3/10/2009	3/10/2009	10	1
4754574	1	3/9/2009	3/9/2009	10	1
881586	1	3/4/2009	3/4/2009	10	1
3758557	1	3/4/2009	3/4/2009	10	1
905798	1	2/27/2009	2/27/2009	10	1
6243951	1	2/27/2009	2/27/2009	10	1
6872908	1	2/27/2009	2/27/2009	10	1
7950431	1	2/17/2009	2/17/2009	10	1
1097302	1	2/16/2009	2/16/2009	10	1
1188944	1	2/11/2009	2/11/2009	10	1
3186379	1	2/3/2009	2/3/2009	10	1
986289	1	2/1/2009	2/1/2009	10	1
1829513	1	1/30/2009	1/30/2009	10	1
7204225	1	1/27/2009	1/27/2009	10	1
7472343	1	1/27/2009	1/27/2009	10	1
107124	1	1/25/2009	1/25/2009	10	1
1613141	1	1/23/2009	1/23/2009	10	1
6880488	1	1/23/2009	1/23/2009	10	1
3688036	1	1/21/2009	1/21/2009	10	1
6237906	1	1/21/2009	1/21/2009	10	1
3816363	1	1/20/2009	1/20/2009	10	1
5846754	1	1/15/2009	1/15/2009	10	1
4412962	1	12/24/2008	12/24/2008	10	1
5894326	1	12/24/2008	12/24/2008	10	1
6123259	1	12/23/2008	12/23/2008	10	1
4412550	1	12/22/2008	12/22/2008	10	1
6316166	1	12/22/2008	12/22/2008	10	1
6395232	1	12/22/2008	12/22/2008	10	1
7395910	1	12/19/2008	12/19/2008	10	1
6086787	1	11/12/2008	11/12/2008	10	1
7264546	1	11/12/2008	11/12/2008	10	1
6202339	1	11/4/2008	11/4/2008	10	1
2609261	1	11/3/2008	11/3/2008	10	1
6353958	1	11/3/2008	11/3/2008	10	1
7171562	1	11/3/2008	11/3/2008	10	1
5978823	1	3/9/2009	3/9/2009	8	1
1652164	1	7/2/2009	7/2/2009	7	1
2896136	1	11/27/2009	11/27/2009	6	1
2560163	1	11/25/2009	11/25/2009	6	1
5863650	1	11/25/2009	11/25/2009	6	1
9138407	1	11/20/2009	11/20/2009	6	1
1541799	3	1/8/2009	11/19/2009	6	1
2296295	1	11/17/2009	11/17/2009	6	1
551872	1	11/13/2009	11/13/2009	6	1
1336704	1	11/8/2009	11/8/2009	6	1
6024614	1	11/3/2009	11/3/2009	6	1
9407149	1	11/3/2009	11/3/2009	6	1
8678849	1	10/29/2009	10/29/2009	6	1
3841216	1	10/27/2009	10/27/2009	6	1
3523419	1	10/25/2009	10/25/2009	6	1
7670914	2	4/27/2009	10/25/2009	6	1
2930403	1	10/22/2009	10/22/2009	6	1
6989014	1	10/22/2009	10/22/2009	6	1
7456924	1	10/8/2009	10/8/2009	6	1
8046688	1	9/24/2009	9/24/2009	6	1
1835689	1	8/21/2009	8/21/2009	6	1
8600832	1	7/17/2009	7/17/2009	6	1
6790656	1	6/6/2009	6/6/2009	6	1
5071236	1	6/2/2009	6/2/2009	6	1
2063492	1	5/29/2009	5/29/2009	6	1
2522297	1	4/30/2009	4/30/2009	6	1
7984895	1	3/17/2009	3/17/2009	6	1
6507881	1	3/3/2009	3/3/2009	6	1
1768666	1	2/17/2009	2/17/2009	6	1
1124321	1	2/10/2009	2/10/2009	6	1
4697358	1	1/23/2009	1/23/2009	6	1
5494987	1	1/12/2009	1/12/2009	6	1
6278578	1	11/6/2008	11/6/2008	6	1
2783309	1	2/3/2009	2/3/2009	4	1
3359885	1	4/29/2009	4/29/2009	3	1
4136167	1	11/23/2008	11/23/2008	3	1
2251748	2	2/16/2009	11/26/2009	2	1
1559015	1	7/6/2009	7/6/2009	2	1
7446941	1	1/22/2009	1/22/2009	2	1
6663865	1	11/30/2009	11/30/2009	1	1
1476237	1	8/31/2009	8/31/2009	1	1
4385825	2	8/21/2009	8/24/2009	1	1
4996217	1	8/11/2009	8/11/2009	1	1
8223981	3	8/4/2009	8/6/2009	1	1
7199337	1	7/7/2009	7/7/2009	1	1
8615500	2	6/19/2009	6/29/2009	1	1
4083316	2	12/18/2008	6/9/2009	1	1
6132014	1	5/14/2009	5/14/2009	1	1
7821776	2	5/13/2009	5/14/2009	1	1
7081909	1	3/27/2009	3/27/2009	1	1
3195985	1	3/24/2009	3/24/2009	1	1
5133765	1	2/6/2009	2/6/2009	1	1
1806096	1	1/12/2009	1/12/2009	1	1
2426061	1	1/12/2009	1/12/2009	1	1
3970969	1	1/8/2009	1/8/2009	1	1
4633299	1	1/8/2009	1/8/2009	1	1
6239479	1	1/6/2009	1/6/2009	1	1
5223699	1	12/21/2008	12/21/2008	13	 
2451840	5	 	11/3/2009	12	 
9140426	1	8/19/2009	8/19/2009	10	 
2590026	2	8/5/2009	8/6/2009	10	 
1023918	1	4/9/2009	4/9/2009	6	 
6691324	1	12/19/2008	12/19/2008	1	 
